Source,Organization,Job Title,Location,Posted,Applicants Hired,Seniority Level,Employment Type,Job Function,Industry
https://br.linkedin.com/jobs/view/remote-c%2B%2B-3d-developer-at-scopic-software-2480506625?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=OalUkr8Jw7itBeBg%2F7yDCQ%3D%3D&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scopic Software,Remote C++/3D Developer,São Paulo. SP,Há 2 semanas,25+ Applicants,Assistente,Tempo integral,Engenharia,Tecnologia da informação
https://br.linkedin.com/jobs/view/software-engineer-at-nubank-2352262920?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=GN2Xzx96WEbTP3m346OVcQ%3D%3D&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
https://br.linkedin.com/jobs/view/c%2B%2B-developer-at-amdocs-2496869598?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=SepMpG7L3HGrFONnqr%2BYJA%3D%3D&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Amdocs,C++ Developer,São Carlos. SP,Há 23 horas,25+ Applicants,Assistente,Tempo integral,Engenharia,Tecnologia da informação
https://br.linkedin.com/jobs/view/remote-c%2B%2B-3d-developer-at-scopic-software-2476886851?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=4wNW44R0AqPBv%2FYBACRARA%3D%3D&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scopic Software,Remote c++/3d developer,Santa Branca. SP,Há 2 semanas,25+ Applicants,Assistente,Tempo integral,Engenharia,Tecnologia da informação
https://br.linkedin.com/jobs/view/software-developer-at-ericsson-2418248054?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=Op9xHBuKUiRb198TJMBB4g%3D%3D&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ericsson,Software Developer,Indaiatuba. SP,Há 3 semanas,54 Applicants,Não aplicável,Tempo integral,Engenharia,Tecnologia da informação
https://br.linkedin.com/jobs/view/application-developer-at-ibm-2470843642?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=1lO3WBCwqbUqaNicdAsqYA%3D%3D&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IBM,Application Developer,Hortolândia. SP,Há 4 dias,25+ Applicants,Não aplicável,Tempo integral,Outro,Hardware
https://br.linkedin.com/jobs/view/c%2B%2B-developer-at-amdocs-2495618707?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=ZeTpcUpptdRu%2Bh4CTbghBg%3D%3D&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Amdocs,C++ Developer,São Carlos. SP,Há 3 dias,25+ Applicants,Assistente,Tempo integral,Engenharia,Tecnologia da informação
https://br.linkedin.com/jobs/view/c%2B%2B-developer-at-globant-2437988572?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=BS5R8LFjv%2BqYc6i73ieikA%3D%3D&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Globant,C++ Developer,São Paulo. Brasil,Há 4 semanas,33 Applicants,Pleno-sênior,Tempo integral,Tecnologia da informação,Tecnologia da informação e serviços 
https://br.linkedin.com/jobs/view/software-developer-at-ericsson-2496858875?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=nWhDps3aeiDpc2clPY2B3Q%3D%3D&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
https://br.linkedin.com/jobs/view/software-developer-at-pegasystems-2409470975?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=mwufYXlUy9URp6llI2YhLg%3D%3D&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Pegasystems,Software Developer,São Paulo. Brasil,Há 4 semanas,40 Applicants,Pleno-sênior,Tempo integral,Tecnologia da informação,Software
https://br.linkedin.com/jobs/view/senior-developer-at-citi-2495157203?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=nI4DwBYZGdrUFLKcWd4Z3Q%3D%3D&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
https://br.linkedin.com/jobs/view/programmer-at-insane-2496856616?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=gEPrQ%2FCkeXlrIIONoAA66A%3D%3D&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
https://br.linkedin.com/jobs/view/software-developer-at-ericsson-2463286660?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=AZEWhqriwykCxGCFttzGUg%3D%3D&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
https://br.linkedin.com/jobs/view/software-developer-at-ericsson-2463287448?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=Fz8OWjtj6GvYZShFr%2FMyBg%3D%3D&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
https://br.linkedin.com/jobs/view/engenheiro-a-de-software-at-ita%C3%BA-unibanco-2470850316?refId=225a40c3-83d9-40a0-ab5d-9f4390a266c9&trackingId=TS%2BAo9lm59utGhINxzrMWQ%3D%3D&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
